lon,lat,x_sea_water_velocity,y_sea_water_velocity
139.19322,38.067677,0.07691951,0.058610793
139.19637,38.069626,0.07677792,0.06251742
139.19951,38.071686,0.07578793,0.06534111
139.20258,38.073822,0.07375146,0.06674232
139.20561,38.07601,0.073722474,0.0687584
139.20863,38.07831,0.07326996,0.07416848
139.2116,38.080795,0.07056649,0.081075735
139.21446,38.083458,0.068720065,0.08372997
139.21718,38.086132,0.06227106,0.0803706
139.21964,38.08869,0.055605084,0.076534316
139.22194,38.09115,0.05748399,0.07447432
139.22435,38.09356,0.060506485,0.07397256
139.2269,38.09604,0.06460496,0.08044103
139.22961,38.098774,0.0693634,0.0908226
139.23264,38.101776,0.08013501,0.095723994
139.2361,38.104946,0.09204257,0.10118571
139.24011,38.108257,0.107207544,0.10357585
139.24475,38.111485,0.12290772,0.09270998
139.24971,38.114014,0.11736556,0.053687714
139.25409,38.11535,0.08830865,0.02001153
139.25726,38.115932,0.059722513,0.014579741
139.25949,38.11638,0.0446118,0.012275501
139.26123,38.11678,0.03843858,0.012533546
139.26285,38.117207,0.041077722,0.014225802
139.26456,38.11764,0.04300595,0.012166976
139.26634,38.11801,0.043982476,0.00998308
139.26814,38.118313,0.044258446,0.008254558
139.26994,38.11855,0.042467497,0.005702969
139.27167,38.11871,0.04138803,0.003633903
139.27336,38.11881,0.040773284,0.002204812
139.27502,38.11887,0.04026158,0.001076039
139.27667,38.1189,0.040636893,0.000771909
139.2784,38.11895,0.043477077,0.002712454
139.28023,38.11907,0.046892755,0.005195444
139.28221,38.119274,0.0508888,0.00831215
139.28436,38.119587,0.055114936,0.012084465
139.28671,38.12005,0.059920453,0.017846445
139.28925,38.120693,0.0651502,0.023183966
139.292,38.12148,0.07071486,0.025952028
139.29498,38.12232,0.075833976,0.025775982
139.29814,38.12311,0.07793245,0.022464827
139.3013,38.1238,0.075671025,0.018804656
139.30432,38.12442,0.07020384,0.019876948
139.3071,38.125164,0.06308535,0.027954748
139.30962,38.1262,0.05862695,0.03885173
139.31198,38.12756,0.056049395,0.046746068
139.31413,38.129105,0.046342943,0.049090527
139.31592,38.130753,0.038302545,0.053849876
139.31744,38.132565,0.03567552,0.05936166
139.3189,38.13452,0.034235064,0.06189673
139.3203,38.136547,0.03477498,0.06323471
139.3218,38.138603,0.039001968,0.06380223
139.32347,38.1407,0.044179123,0.06613152
139.32535,38.1429,0.047898967,0.07056109
139.32735,38.145233,0.049636405,0.07450817
139.3294,38.147694,0.051098693,0.077846885
139.33157,38.15026,0.05529006,0.081610896
139.33395,38.152958,0.06323609,0.0854018
139.3367,38.155758,0.0721309,0.08786887
139.3398,38.158638,0.08092604,0.09049912
139.34332,38.1616,0.0938448,0.09245995
139.34749,38.16455,0.11377323,0.088445134
139.3524,38.167282,0.12936155,0.07732493
139.3578,38.169582,0.13524699,0.06070692
139.36333,38.17133,0.13286765,0.04277172
139.36864,38.17253,0.12337045,0.027813679
139.37344,38.173344,0.10652039,0.020707093
139.37746,38.17404,0.083548814,0.02276417
139.38062,38.17487,0.06487635,0.029798124
139.38307,38.175922,0.051382262,0.03674367
139.38516,38.177227,0.05090755,0.04585559
139.38737,38.178787,0.058014072,0.051633503
139.38992,38.18043,0.06873895,0.049234446
139.39287,38.18195,0.07664966,0.042827066
139.39603,38.18324,0.077385895,0.034891933
139.39906,38.1843,0.068481706,0.029117672
139.40164,38.185204,0.052398693,0.025800731
139.4035,38.186016,0.03427725,0.02376213
139.40471,38.186794,0.020660145,0.024125403
139.40543,38.1876,0.012080831,0.02599015
139.40582,38.18848,0.006027698,0.02940044
139.406,38.189457,0.0010638,0.03131608
139.40602,38.190495,-0.000275388,0.03289724
139.40598,38.19158,-0.002645183,0.0347621
139.40584,38.192726,-0.004536329,0.03623766
139.40572,38.193897,-0.000255467,0.03560513
139.40588,38.19491,0.011291629,0.023998447
139.40643,38.195465,0.016721265,0.005716316
139.40701,38.195473,0.009451658,-0.008826304
139.40721,38.19506,-0.001934391,-0.019305091
139.40698,38.194344,-0.01231196,-0.026601503
139.40634,38.193428,-0.020752989,-0.03101553
139.40541,38.192375,-0.02630572,-0.034850053
139.40428,38.191216,-0.029500702,-0.03739742
139.40303,38.19001,-0.031414527,-0.036695212
139.40176,38.18883,-0.02995906,-0.035650257
139.40057,38.18768,-0.027562434,-0.03547688
139.39944,38.186535,-0.026608445,-0.035062272
139.39838,38.185383,-0.02564602,-0.036060065
139.39732,38.18418,-0.025442809,-0.03868021
139.39626,38.182888,-0.027196148,-0.042091854
139.3951,38.181496,-0.030040985,-0.044297766
139.39384,38.18007,-0.03095621,-0.04344483
139.39258,38.17871,-0.030670244,-0.039146088
139.39133,38.177517,-0.030130446,-0.03300049
139.39012,38.17651,-0.027606089,-0.027721705
139.38905,38.17564,-0.02293898,-0.025282
139.38821,38.174843,-0.016238531,-0.023574911
139.38768,38.17408,-0.008009414,-0.023520915
139.38744,38.173298,-0.002305838,-0.024783915
139.38736,38.17246,-0.001062769,-0.027738724
139.38731,38.171513,-0.001348322,-0.03158834
139.38724,38.17044,-0.002950043,-0.035625845
139.38715,38.16924,-0.001209495,-0.039459266
139.38715,38.167923,0.001805869,-0.042474393
139.38725,38.166523,0.004240813,-0.04423072
139.38748,38.16509,0.00794187,-0.044311263
139.38788,38.16367,0.012078391,-0.042662233
139.38843,38.16232,0.016165301,-0.04006342
139.38928,38.1611,0.027903402,-0.03359172
139.39049,38.160084,0.03209187,-0.027241338
139.39185,38.15929,0.035007063,-0.01994237
139.39331,38.158787,0.036532573,-0.008150012
139.3948,38.158638,0.035855852,0.001550798
139.39621,38.15869,0.0321494,0.001940239
139.39746,38.158714,0.027445894,-0.001666263
139.39851,38.1586,0.02190356,-0.006655276
139.39932,38.158287,0.016706001,-0.014484922
139.39993,38.15771,0.01165902,-0.023269882
139.40036,38.156857,0.008555247,-0.03141667
139.40067,38.155754,0.005281487,-0.03838682
139.40086,38.154457,0.004364546,-0.042590145
139.40111,38.153107,0.007873433,-0.039965868
139.4015,38.15189,0.012476233,-0.033716843
139.40202,38.150856,0.013145529,-0.028528506
139.40251,38.149956,0.010439437,-0.026599096
139.4029,38.14908,0.006718896,-0.027932098
139.40312,38.14815,0.004231178,-0.029652946
139.40321,38.147667,0.003347137,-0.029924199
138.81087,37.879913,-0.052453276,-0.12522009
138.80884,37.87598,-0.045298763,-0.11458448
138.8071,37.872383,-0.037632182,-0.104540296
138.8057,37.86916,-0.028055727,-0.09068121
138.80466,37.86642,-0.021285366,-0.0738104
138.80391,37.864254,-0.013229568,-0.05520228
138.8035,37.862682,-0.005108218,-0.0369981
138.80342,37.861732,0.003964379,-0.016559966
138.80368,37.86139,0.01033735,-0.000485474
138.80424,37.86154,0.0193484,0.013189352
138.8052,37.862152,0.03022869,0.028353568
138.8066,37.863213,0.040330168,0.039784487
138.80844,37.864635,0.052873515,0.050507043
138.81078,37.866364,0.06400627,0.05781767
138.81354,37.868286,0.07346862,0.061900675
138.81665,37.870346,0.081022546,0.066147454
138.82011,37.87258,0.090583704,0.07347788
138.82404,37.8751,0.104127735,0.08445668
138.82846,37.877953,0.11539648,0.093657985
138.83333,37.881104,0.124311715,0.1028613
138.8385,37.88444,0.1299868,0.10317408
138.84381,37.887737,0.12984319,0.09916239
138.84906,37.890892,0.12560573,0.09398874
138.85416,37.893887,0.12244345,0.08975367
138.85912,37.89676,0.119941585,0.08641342
138.86397,37.899532,0.11614536,0.08387284
138.86871,37.902176,0.11592814,0.077436484
138.87349,37.904613,0.11724138,0.071088545
138.87836,37.906853,0.12248416,0.06549773
138.88339,37.908905,0.12379745,0.059399072
138.88849,37.910748,0.12490458,0.052517995
138.8936,37.91235,0.12455123,0.0440642
138.89865,37.913654,0.121781595,0.033648957
138.90352,37.914585,0.11332383,0.020650918
138.90797,37.91508,0.1012513,0.006269032
138.91193,37.915096,0.08930118,-0.008942409
138.91536,37.914623,0.07412732,-0.023765692
138.91817,37.913677,0.06006866,-0.037298035
138.92049,37.912334,0.051266957,-0.04812697
138.92244,37.910694,0.042024985,-0.05457772
138.92406,37.908867,0.0353152,-0.059258092
138.92537,37.906887,0.026064238,-0.06387347
138.92625,37.90477,0.014803729,-0.06745578
138.9267,37.902557,0.004090781,-0.06944892
138.92674,37.900303,-0.004515787,-0.069666885
138.92644,37.898106,-0.011807158,-0.064519145
138.92581,37.896168,-0.020921828,-0.051655397
138.92482,37.89469,-0.03022612,-0.0354967
138.92346,37.893723,-0.037801955,-0.02042512
138.9219,37.89314,-0.03910289,-0.01374937
138.92021,37.892696,-0.045055,-0.013463344
138.91826,37.892235,-0.05245622,-0.015598538
138.91606,37.8917,-0.05467526,-0.017769024
138.91379,37.891045,-0.05704071,-0.024403712
138.91136,37.890118,-0.06303381,-0.035759576
138.90863,37.888794,-0.073423155,-0.049257968
138.90547,37.88704,-0.08295496,-0.06244403
138.90198,37.88485,-0.089114934,-0.07601918
138.89821,37.882233,-0.09723563,-0.08881566
138.89417,37.87924,-0.10171363,-0.098282374
138.88995,37.875988,-0.10467809,-0.10356102
138.88571,37.872635,-0.102669425,-0.10312762
138.88164,37.869366,-0.093802705,-0.09652004
138.87794,37.86634,-0.08440207,-0.08793438
138.87468,37.863613,-0.07222861,-0.07751318
138.87193,37.861225,-0.058565866,-0.06690294
138.86974,37.859154,-0.046276834,-0.059006568
138.86798,37.85733,-0.037312016,-0.051545374
138.8666,37.855736,-0.028203862,-0.044893343
138.86557,37.854366,-0.01974375,-0.037933793
138.86484,37.853203,-0.014047732,-0.0323528
138.86429,37.852173,-0.012815303,-0.030764299
138.86377,37.851177,-0.012429531,-0.030631687
138.86331,37.850235,-0.00951195,-0.026388308
138.86295,37.84946,-0.007288686,-0.019429868
138.86267,37.848896,-0.006087936,-0.014235527
138.86243,37.84852,-0.005244094,-0.007378589
138.86226,37.848362,-0.002825297,-0.000517734
138.86221,37.848473,0.001689792,0.010095609
138.8624,37.848946,0.008955015,0.02192223
138.86295,37.849846,0.020857867,0.037490416
138.86398,37.851227,0.033549555,0.050724372
138.86552,37.85297,0.04399138,0.058915433
138.86745,37.8549,0.05200706,0.060429618
138.86966,37.856808,0.05786856,0.056184653
138.87209,37.858517,0.061913386,0.047058433
138.87463,37.859882,0.062384192,0.03428562
138.87714,37.860847,0.059253596,0.022403749
138.87952,37.861443,0.056772478,0.011635278
138.88176,37.861736,0.051513337,0.004694537
138.88385,37.86183,0.05024591,0.000272068
138.88593,37.861877,0.051515296,0.003271824
138.88809,37.862087,0.05545449,0.011657477
138.89049,37.86257,0.06321294,0.020428523
138.89319,37.863342,0.070782736,0.029137881
138.89615,37.864353,0.07529245,0.034495987
138.89923,37.86547,0.075725116,0.034344528
138.90234,37.866585,0.0766469,0.03435838
138.90555,37.86769,0.08084003,0.033551883
138.90901,37.868813,0.091335684,0.03618811
138.91283,37.86999,0.096794896,0.03677457
138.91689,37.87118,0.10270164,0.036528703
138.92116,37.872364,0.10798235,0.036227204
138.92561,37.873535,0.110288315,0.035873674
138.93013,37.874695,0.110441774,0.035455924
138.9346,37.875828,0.107416406,0.03395193
138.93893,37.87692,0.10290793,0.03323888
138.12431,37.754036,-0.00168276,-0.10996789
138.12413,37.750473,-0.009074825,-0.10959918
138.12363,37.746887,-0.017606873,-0.11275182
138.12282,37.743282,-0.023071837,-0.10835578
138.12181,37.73988,-0.026920026,-0.099249154
138.12073,37.73682,-0.026880965,-0.08602784
138.11967,37.734226,-0.023399115,-0.06960701
138.11879,37.732178,-0.019081453,-0.052340645
138.11807,37.730656,-0.01516758,-0.037883952
138.1175,37.729588,-0.012310868,-0.02449539
138.11705,37.728924,-0.008998184,-0.01376033
138.11671,37.72855,-0.00605912,-0.007797876
138.11653,37.728344,-0.002458076,-0.003898364
138.11646,37.72818,-0.000913001,-0.006992933
138.11658,37.727882,0.009299509,-0.012558707
138.11722,37.727455,0.026672376,-0.014459427
138.11862,37.72696,0.04759948,-0.016474111
138.12082,37.726376,0.0638089,-0.020694261
138.12358,37.72563,0.07393784,-0.026805291
138.1266,37.724613,0.07436396,-0.038881425
138.1296,37.723225,0.07147349,-0.04964308
138.13249,37.72148,0.06982045,-0.060624946
138.13507,37.719288,0.051857285,-0.079511955
138.13687,37.716522,0.031774893,-0.09479802
138.13788,37.713425,0.012521651,-0.0965133
138.13812,37.71042,-0.005128766,-0.08613566
138.13776,37.707775,-0.015547738,-0.07388219
138.13715,37.70555,-0.013499034,-0.059639715
138.13669,37.703743,-0.007442242,-0.049347516
138.13652,37.702244,0.001343089,-0.041136168
138.13673,37.7009,0.011237974,-0.041621458
138.13722,37.699497,0.013948842,-0.04605286
138.13785,37.697903,0.017404877,-0.05455235
138.13861,37.69597,0.021047259,-0.06811608
138.13956,37.69359,0.026745409,-0.08217357
138.14066,37.69075,0.026674666,-0.09621502
138.14177,37.687496,0.028054304,-0.10710925
138.14288,37.683884,0.0263114,-0.118327536
138.14392,37.680008,0.024464797,-0.12142354
138.14485,37.67605,0.019943194,-0.12329814
138.14555,37.672012,0.012186958,-0.1263123
138.14592,37.667885,0.004194147,-0.12909149
138.14592,37.663677,-0.007030216,-0.13073352
138.14542,37.659473,-0.02057563,-0.12777776
138.14438,37.655468,-0.034052014,-0.116480246
138.14279,37.651943,-0.04624477,-0.09554507
138.14081,37.649193,-0.053185634,-0.06701168
138.13864,37.647312,-0.052983176,-0.043068487
138.13657,37.646076,-0.0470602,-0.029641304
138.1347,37.645145,-0.043039132,-0.0274151
138.133,37.64424,-0.040433966,-0.028393436
138.13136,37.64324,-0.039558955,-0.034987785
138.12976,37.641945,-0.0392149,-0.048236266
138.12813,37.64021,-0.040779952,-0.062495496
138.12645,37.63803,-0.04208535,-0.07492505
138.12479,37.635445,-0.038682986,-0.087683335
138.12329,37.632393,-0.03273222,-0.10473963
138.12204,37.628834,-0.027899375,-0.117876075
138.12099,37.624863,-0.022431228,-0.13010043
138.12009,37.620544,-0.02150785,-0.13811953
138.11916,37.616024,-0.024733009,-0.14120992
138.11809,37.611454,-0.028581373,-0.14066872
138.11693,37.60692,-0.028293777,-0.13819675
138.11581,37.6025,-0.025096238,-0.13316365
138.1149,37.59824,-0.018242145,-0.12813123
138.11429,37.594143,-0.009465884,-0.12348518
138.11404,37.590218,-0.000342661,-0.11681919
138.11421,37.58654,0.011411371,-0.10752009
138.1149,37.58315,0.02557437,-0.099507846
138.11617,37.579987,0.0405099,-0.094013065
138.118,37.57695,0.052462813,-0.09293974
138.12027,37.573917,0.061536685,-0.09464955
138.12283,37.570755,0.06493272,-0.101987615
138.12543,37.567284,0.06247216,-0.11545137
138.1278,37.563416,0.051040452,-0.12584035
138.12967,37.559326,0.036637515,-0.12664904
138.13101,37.555344,0.027200073,-0.11627861
138.1321,37.551773,0.0250961,-0.09986721
138.13316,37.548744,0.028269634,-0.082848825
138.13445,37.546265,0.0369433,-0.065656565
138.13612,37.54428,0.04830135,-0.053450514
138.13823,37.542625,0.05718224,-0.0469948
138.14067,37.541096,0.06470028,-0.047558
138.14339,37.5395,0.07009931,-0.051579
138.14635,37.537712,0.0767522,-0.061077952
138.14961,37.535572,0.08551829,-0.07399662
138.15318,37.533077,0.092171155,-0.08162775
138.15697,37.530346,0.09357661,-0.08849844
138.16074,37.52746,0.091463156,-0.08984767
138.16446,37.524605,0.09139399,-0.08501681
138.16818,37.521973,0.091329016,-0.07439129
138.17194,37.519775,0.093426645,-0.056815214
138.17581,37.518135,0.09757335,-0.04013008
138.17982,37.51699,0.100698,-0.027373942
138.18399,37.516296,0.10437861,-0.011770949
138.18832,37.516052,0.11025122,-0.000450117
138.1929,37.51605,0.11554308,0.000588824
138.1975,37.516045,0.10781148,-0.001612585
138.20178,37.515896,0.10170702,-0.009503217
138.2059,37.515465,0.0999712,-0.01957597
138.20999,37.51473,0.10056781,-0.027910765
138.21408,37.51376,0.10037423,-0.03300023
138.21812,37.512703,0.09757782,-0.031885937
138.222,37.51173,0.09198264,-0.02669539
138.2256,37.510925,0.08205848,-0.021689806
138.22874,37.510273,0.06925523,-0.017492134
138.23138,37.509827,0.05706444,-0.007688629
138.23354,37.509773,0.046119116,0.008438243
138.23526,37.510242,0.035534494,0.024233581
138.2366,37.51115,0.029243434,0.034265477
138.23781,37.51231,0.029566022,0.03792335
138.23904,37.513542,0.03183316,0.03833212
138.24036,37.514767,0.033269145,0.03680087
138.24174,37.515865,0.034976184,0.028946025
138.24318,37.5167,0.036083538,0.020643415
138.24466,37.517323,0.037171725,0.016469562
138.24617,37.517933,0.03681948,0.022827428
138.24767,37.51885,0.036089472,0.03718379
138.24916,37.520218,0.03794537,0.050835904
138.25093,37.52195,0.052615203,0.058371313
138.25345,37.523808,0.076782316,0.05584633
138.25699,37.52574,0.104527116,0.065902025
138.26161,37.52798,0.12820837,0.074341714
138.26738,37.53052,0.16372377,0.08481559
138.27446,37.53306,0.19067155,0.06714271
138.28238,37.534847,0.20108177,0.034949783
138.29065,37.535587,0.20682904,0.002848197
138.29881,37.535255,0.18925293,-0.03214957
138.30605,37.534035,0.1583242,-0.046811398
138.31206,37.532604,0.1299752,-0.039856005
138.31705,37.53155,0.109355845,-0.020528167
138.32133,37.531166,0.09921808,0.002583686
138.32541,37.531452,0.101003096,0.01911655
138.32964,37.532234,0.108605295,0.032394543
138.33415,37.533356,0.11412296,0.03746738
138.33879,37.534546,0.11321108,0.035971534
138.34335,37.53566,0.11041977,0.0317599
138.34782,37.536644,0.10880032,0.028080784
138.35217,37.537495,0.10362137,0.023573602
138.35628,37.53823,0.09510909,0.021194015
